customer_id,Final_Cluster
1957,Promo Hunters
1958,Large families
1959,Karens
1961,Vegetarians
1962,Pet lovers
1963,High spenders
1964,Karens
1965,Vegetarians
1966,Vegetarians
1967,Vegetarians
1968,Karens
1969,Vegetarians
1971,High spenders
1972,High spenders
1973,Tech enthusiasts
1974,Promo Hunters
1975,Promo Hunters
1976,Demanding foodies
1977,Karens
1978,Promo Hunters
1979,Pet lovers
1980,Tech enthusiasts
1981,Promo Hunters
1982,Vegetarians
1983,Karens
1984,High spenders
1985,High spenders
1986,Vegetarians
1987,High spenders
1988,Tech enthusiasts
1989,Pet lovers
1990,Demanding foodies
1991,Large families
1993,Pet lovers
1994,Large families
1995,Demanding foodies
1996,Karens
1997,Vegetarians
1998,Vegetarians
1999,Vegetarians
2000,Promo Hunters
2001,Large families
2002,Promo Hunters
2003,High spenders
2005,Karens
2006,Vegetarians
2008,Karens
2009,High spenders
2010,Vegetarians
2012,Promo Hunters
2013,Promo Hunters
2014,Vegetarians
2016,Vegetarians
2017,Pet lovers
2019,Demanding foodies
2020,Pet lovers
2023,Pet lovers
2024,Karens
2025,Promo Hunters
2026,Large families
2027,College students
2028,Pet lovers
2030,Large families
2031,Demanding foodies
2032,Large families
2034,Karens
2035,Vegetarians
2036,High spenders
2037,Vegetarians
2038,Karens
2039,Tech enthusiasts
2040,Vegetarians
2042,Karens
2043,Pet lovers
2044,Vegetarians
2045,Large families
2046,Karens
2048,Large families
2049,Large families
2050,Karens
2052,Vegetarians
2053,Demanding foodies
2054,Tech enthusiasts
2056,Karens
2057,Vegetarians
2058,Pet lovers
2059,Tech enthusiasts
2060,Karens
2061,Large families
2062,High spenders
2063,Karens
2064,Vegetarians
2066,Karens
2067,Large families
2069,Vegetarians
2070,Karens
2071,Karens
2072,Large families
2073,Promo Hunters
2074,Demanding foodies
2075,High spenders
2076,Promo Hunters
2077,Tech enthusiasts
2078,Vegetarians
2079,Large families
2080,Promo Hunters
2081,Promo Hunters
2082,Karens
2083,Karens
2085,Vegetarians
2086,Karens
2087,Vegetarians
2088,Tech enthusiasts
2089,Karens
2090,Karens
2091,Vegetarians
2092,Pet lovers
2093,Karens
2094,Large families
2095,College students
2099,High spenders
2100,Karens
2101,Demanding foodies
2103,Pet lovers
2104,High spenders
2105,High spenders
2107,Demanding foodies
2108,High spenders
2109,Demanding foodies
2110,Pet lovers
2111,Karens
2112,Promo Hunters
2113,High spenders
2114,Pet lovers
2115,Large families
2119,Demanding foodies
2120,Large families
2121,College students
2122,Large families
2123,High spenders
2124,Large families
2125,High spenders
2126,Pet lovers
2127,Vegetarians
2130,High spenders
2131,Large families
2132,Vegetarians
2133,Vegetarians
2134,Pet lovers
2135,Tech enthusiasts
2136,Promo Hunters
2137,Demanding foodies
2139,High spenders
2140,College students
2143,Large families
2145,High spenders
2146,Demanding foodies
2147,Vegetarians
2148,Pet lovers
2149,Demanding foodies
2150,Promo Hunters
2151,Large families
2152,Promo Hunters
2153,Large families
2154,College students
2155,Karens
2156,Demanding foodies
2157,Tech enthusiasts
2158,High spenders
2159,High spenders
2160,Vegetarians
2162,High spenders
2165,Karens
2166,High spenders
2167,Demanding foodies
2169,Large families
2170,High spenders
2172,Tech enthusiasts
2173,Vegetarians
2174,High spenders
2175,Karens
2176,Pet lovers
2177,High spenders
2178,Large families
2180,Vegetarians
2182,Karens
2183,Large families
2184,Karens
2186,Demanding foodies
2187,Karens
2188,Demanding foodies
2189,Demanding foodies
2190,Promo Hunters
2191,High spenders
2192,Demanding foodies
2193,Large families
2194,High spenders
2195,Karens
2196,Karens
2200,Vegetarians
2201,Karens
2202,High spenders
2203,Vegetarians
2205,High spenders
2207,Tech enthusiasts
2208,Large families
2209,Large families
2210,High spenders
2211,Demanding foodies
2212,High spenders
2213,High spenders
2214,Pet lovers
2215,High spenders
2216,Demanding foodies
2217,Promo Hunters
2218,Karens
2219,Tech enthusiasts
2220,High spenders
2221,Demanding foodies
2222,Karens
2223,Promo Hunters
2225,Demanding foodies
2226,Large families
2227,Demanding foodies
2228,Pet lovers
2229,Vegetarians
2230,Vegetarians
2231,Karens
2232,Pet lovers
2234,High spenders
2235,Pet lovers
2237,Large families
2238,Demanding foodies
2240,High spenders
2241,Pet lovers
2242,Large families
2246,Vegetarians
2247,Large families
2248,Tech enthusiasts
2249,Pet lovers
2250,Demanding foodies
2251,Karens
2252,Vegetarians
2253,Demanding foodies
2254,Tech enthusiasts
2255,Demanding foodies
2256,Vegetarians
2257,High spenders
2258,Karens
2259,Tech enthusiasts
2260,Vegetarians
2261,Demanding foodies
2262,Demanding foodies
2263,Pet lovers
2264,Demanding foodies
2265,Karens
2266,Demanding foodies
2268,Demanding foodies
2269,Demanding foodies
2270,Demanding foodies
2271,College students
2272,Demanding foodies
2273,High spenders
2274,Demanding foodies
2275,High spenders
2276,Large families
2277,Karens
2278,Vegetarians
2279,Large families
2280,Vegetarians
2281,Karens
2283,Pet lovers
2287,Karens
2288,Large families
2289,Karens
2290,High spenders
2291,High spenders
2292,Promo Hunters
2293,College students
2295,Large families
2297,Vegetarians
2298,Promo Hunters
2299,Promo Hunters
2300,Demanding foodies
2301,High spenders
2302,Pet lovers
2303,Promo Hunters
2304,Karens
2306,Promo Hunters
2307,Vegetarians
2308,Large families
2309,Vegetarians
2310,High spenders
2311,Tech enthusiasts
2312,Pet lovers
2313,Karens
2314,Promo Hunters
2315,Large families
2316,Demanding foodies
2318,Promo Hunters
2321,Demanding foodies
2322,Tech enthusiasts
2324,Large families
2325,High spenders
2326,Pet lovers
2327,Vegetarians
2328,Demanding foodies
2329,Demanding foodies
2330,Promo Hunters
2331,Large families
2332,Large families
2333,Vegetarians
2334,Promo Hunters
2335,Demanding foodies
2338,Large families
2340,High spenders
2341,Vegetarians
2343,Pet lovers
2344,Promo Hunters
2345,Tech enthusiasts
2346,Demanding foodies
2347,Tech enthusiasts
2349,Vegetarians
2350,High spenders
2351,Promo Hunters
2352,Karens
2353,Large families
2354,Large families
2356,Large families
2357,Pet lovers
2358,Large families
2359,Promo Hunters
2361,Karens
2362,Large families
2363,High spenders
2364,Pet lovers
2367,Large families
2368,Promo Hunters
2369,Pet lovers
2370,Tech enthusiasts
2371,Pet lovers
2372,Large families
2373,Vegetarians
2375,Vegetarians
2376,Large families
2377,Large families
2379,High spenders
2380,High spenders
2381,Vegetarians
2382,Vegetarians
2383,Karens
2384,Demanding foodies
2385,Karens
2386,Demanding foodies
2387,Promo Hunters
2388,Karens
2389,Karens
2391,Promo Hunters
2392,Karens
2393,College students
2394,Tech enthusiasts
2396,Pet lovers
2397,Promo Hunters
2399,Demanding foodies
2400,High spenders
2401,Vegetarians
2402,Karens
2403,High spenders
2404,Demanding foodies
2406,High spenders
2407,Large families
2408,Demanding foodies
2409,High spenders
2410,Demanding foodies
2411,Vegetarians
2412,Karens
2413,Karens
2414,Tech enthusiasts
2415,Vegetarians
2416,Vegetarians
2417,Vegetarians
2418,Vegetarians
2420,Large families
2422,High spenders
2423,Large families
2424,Tech enthusiasts
2425,High spenders
2426,Promo Hunters
2427,College students
2429,Tech enthusiasts
2430,Karens
2431,Pet lovers
2432,Large families
2434,Tech enthusiasts
2435,Large families
2436,Demanding foodies
2437,Promo Hunters
2438,High spenders
2440,Karens
2441,Demanding foodies
2442,Large families
2443,Large families
2444,High spenders
2445,Large families
2448,Pet lovers
2449,Large families
2450,Vegetarians
2451,Vegetarians
2452,Vegetarians
2453,Vegetarians
2454,Vegetarians
2455,Vegetarians
2456,College students
2457,High spenders
2458,Large families
2459,Karens
2460,Karens
2462,Karens
2463,Demanding foodies
2464,Vegetarians
2465,Large families
2466,High spenders
2467,High spenders
2468,Demanding foodies
2469,Karens
2470,Vegetarians
2471,Pet lovers
2472,Demanding foodies
2473,High spenders
2474,Large families
2475,High spenders
2476,Karens
2477,High spenders
2478,Karens
2479,Karens
2480,Large families
2481,Vegetarians
2482,High spenders
2483,Pet lovers
2484,Large families
2485,Vegetarians
2486,Promo Hunters
2487,Vegetarians
2488,Large families
2489,Karens
2490,Large families
2491,Large families
2492,Vegetarians
2493,Karens
2496,Pet lovers
2497,Demanding foodies
2498,High spenders
2499,High spenders
2500,Promo Hunters
2502,High spenders
2503,Demanding foodies
2504,Promo Hunters
2505,Vegetarians
2506,Pet lovers
2507,Pet lovers
2508,Karens
2509,Large families
2510,Large families
2511,Promo Hunters
2512,Large families
2513,Demanding foodies
2514,Promo Hunters
2515,Pet lovers
2516,Large families
2518,Vegetarians
2519,Pet lovers
2520,Vegetarians
2521,Promo Hunters
2522,Promo Hunters
2523,Promo Hunters
2524,Karens
2525,College students
2526,Pet lovers
2527,College students
2529,Demanding foodies
2530,Large families
2531,Vegetarians
2532,Vegetarians
2533,Large families
2536,Large families
2539,High spenders
2540,Vegetarians
2541,Large families
2542,Demanding foodies
2543,Large families
2544,Vegetarians
2545,High spenders
2547,Karens
2548,Large families
2550,Karens
2551,Vegetarians
2553,Vegetarians
2554,Large families
2555,Demanding foodies
2556,Karens
2557,Karens
2558,Karens
2561,Karens
2562,High spenders
2563,Pet lovers
2564,Promo Hunters
2565,Pet lovers
2566,High spenders
2567,Karens
2568,High spenders
2569,Large families
2571,Pet lovers
2572,Demanding foodies
2573,Promo Hunters
2574,Pet lovers
2575,Large families
2576,Demanding foodies
2577,High spenders
2578,Large families
2579,Demanding foodies
2582,Vegetarians
2583,Demanding foodies
2584,Large families
2585,Karens
2587,Karens
2588,Large families
2589,High spenders
2590,Pet lovers
2591,Vegetarians
2592,Promo Hunters
2593,Promo Hunters
2596,Demanding foodies
2597,Pet lovers
2598,Large families
2599,Pet lovers
2600,Large families
2601,High spenders
2602,Demanding foodies
2604,Large families
2605,Large families
2607,Demanding foodies
2608,Large families
2609,Vegetarians
2610,Large families
2611,Vegetarians
2612,High spenders
2613,Karens
2614,High spenders
2615,Vegetarians
2616,High spenders
2617,High spenders
2619,Promo Hunters
2620,Demanding foodies
2622,Large families
2624,Karens
2625,Demanding foodies
2626,High spenders
2627,College students
2628,Tech enthusiasts
2629,Demanding foodies
2631,Vegetarians
2632,Vegetarians
2633,Pet lovers
2634,Demanding foodies
2635,Promo Hunters
2636,Demanding foodies
2638,Vegetarians
2639,Large families
2640,High spenders
2641,Large families
2642,College students
2643,Karens
2644,Large families
2646,Vegetarians
2647,Karens
2650,Large families
2651,Pet lovers
2652,High spenders
2653,Vegetarians
2654,Demanding foodies
2655,Promo Hunters
2656,Large families
2657,High spenders
2658,Karens
2659,Vegetarians
2660,Large families
2661,Karens
2662,Large families
2663,Karens
2664,Large families
2665,Promo Hunters
2666,Demanding foodies
2667,College students
2668,Large families
2670,High spenders
2671,Pet lovers
2672,Large families
2673,Pet lovers
2674,Promo Hunters
2675,Tech enthusiasts
2676,Tech enthusiasts
2677,Vegetarians
2678,Demanding foodies
2679,Vegetarians
2680,Large families
2682,Tech enthusiasts
2683,Tech enthusiasts
2684,Demanding foodies
2685,Promo Hunters
2687,High spenders
2688,Vegetarians
2690,Vegetarians
2692,Pet lovers
2693,Vegetarians
2694,Pet lovers
2695,Vegetarians
2696,Promo Hunters
2697,Pet lovers
2698,Demanding foodies
2699,Promo Hunters
2700,Karens
2701,Karens
2702,Karens
2703,Demanding foodies
2704,Demanding foodies
2705,Promo Hunters
2706,Tech enthusiasts
2707,Karens
2708,College students
2711,Large families
2712,Vegetarians
2713,Karens
2714,Pet lovers
2716,Vegetarians
2717,High spenders
2718,High spenders
2719,Large families
2721,Large families
2722,Vegetarians
2723,Karens
2724,Karens
2725,Pet lovers
2726,Large families
2727,Large families
2728,Demanding foodies
2729,Karens
2731,Large families
2732,Vegetarians
2733,Tech enthusiasts
2734,High spenders
2735,Promo Hunters
2737,Karens
2738,Karens
2739,Promo Hunters
2742,Vegetarians
2743,Demanding foodies
2744,Karens
2745,Demanding foodies
2746,Pet lovers
2748,Karens
2750,Vegetarians
2751,Demanding foodies
2752,Promo Hunters
2753,Promo Hunters
2754,Promo Hunters
2755,Promo Hunters
2756,Promo Hunters
2757,Karens
2758,Large families
2759,Promo Hunters
2760,High spenders
2761,Vegetarians
2762,Large families
2763,High spenders
2765,Large families
2766,Promo Hunters
2767,Large families
2768,Karens
2770,Vegetarians
2771,Demanding foodies
2772,College students
2773,Pet lovers
2774,Large families
2775,Demanding foodies
2776,Pet lovers
2777,Demanding foodies
2778,Karens
2779,Karens
2780,Large families
2781,Demanding foodies
2782,Promo Hunters
2784,High spenders
2785,Promo Hunters
2786,High spenders
2787,Pet lovers
2788,Vegetarians
2789,High spenders
2790,High spenders
2791,High spenders
2793,High spenders
2794,Large families
2796,Vegetarians
2797,Demanding foodies
2798,Vegetarians
2799,Vegetarians
2800,Large families
2801,Promo Hunters
2802,High spenders
2803,Large families
2804,Promo Hunters
2805,Large families
2806,Karens
2807,High spenders
2808,Large families
2810,Promo Hunters
2811,Large families
2812,Pet lovers
2813,Vegetarians
2814,Vegetarians
2815,Vegetarians
2816,Karens
2817,College students
2818,Promo Hunters
2819,High spenders
2821,Karens
2822,Promo Hunters
2823,Karens
2825,Pet lovers
2826,Large families
2827,Promo Hunters
2829,Vegetarians
2830,Pet lovers
2831,Karens
2832,High spenders
2833,Vegetarians
2834,Vegetarians
2835,Pet lovers
2836,Vegetarians
2837,Vegetarians
2838,Promo Hunters
2840,Large families
2841,High spenders
2844,High spenders
2845,High spenders
2846,Large families
2847,Vegetarians
2848,Large families
2849,Promo Hunters
2852,Vegetarians
2853,Demanding foodies
2854,Promo Hunters
2855,Large families
2856,Karens
2857,Demanding foodies
2858,Karens
2859,Tech enthusiasts
2860,Karens
2861,Vegetarians
2862,Karens
2863,Vegetarians
2864,Demanding foodies
2866,Demanding foodies
2868,Vegetarians
2869,Demanding foodies
2870,Karens
2871,Large families
2872,Large families
2874,Large families
2875,Vegetarians
2876,Large families
2878,College students
2879,Pet lovers
2881,Karens
2882,Pet lovers
2883,Demanding foodies
2884,Karens
2885,Vegetarians
2886,Pet lovers
2888,Karens
2889,Tech enthusiasts
2890,Karens
2891,Pet lovers
2892,Demanding foodies
2894,Demanding foodies
2895,Pet lovers
2896,High spenders
2897,Large families
2899,High spenders
2900,Demanding foodies
2902,Pet lovers
2903,Demanding foodies
2905,Large families
2906,Large families
2907,High spenders
2909,Karens
2910,Large families
2911,Pet lovers
2912,High spenders
2913,Demanding foodies
2914,Karens
2915,Karens
2916,Vegetarians
2917,Large families
2918,Tech enthusiasts
2919,Promo Hunters
2920,Demanding foodies
2921,Large families
2922,Vegetarians
2923,Promo Hunters
2924,Tech enthusiasts
2925,Vegetarians
2926,Vegetarians
2927,Large families
2929,College students
2930,High spenders
2931,Karens
2932,High spenders
2934,Promo Hunters
2935,Promo Hunters
2936,High spenders
2937,Vegetarians
2938,Large families
2939,Tech enthusiasts
2940,Vegetarians
2941,High spenders
2942,Tech enthusiasts
2943,Karens
2944,Pet lovers
2945,Promo Hunters
2946,High spenders
2947,Demanding foodies
2948,High spenders
2949,Karens
2950,High spenders
2951,Large families
2952,Pet lovers
2954,Vegetarians
2955,College students
2956,Pet lovers
2957,Pet lovers
2958,High spenders
2959,Pet lovers
2961,Promo Hunters
2963,Tech enthusiasts
2965,Karens
2966,Pet lovers
2967,Karens
2968,Tech enthusiasts
2969,Demanding foodies
2970,Large families
2971,Vegetarians
2973,Karens
2974,Promo Hunters
2975,Demanding foodies
2976,High spenders
2977,High spenders
2978,Karens
2979,Karens
2980,College students
2982,Demanding foodies
2983,Large families
2984,Pet lovers
2986,High spenders
2987,High spenders
2988,High spenders
2989,High spenders
2990,Large families
2991,Large families
2993,Karens
2994,Karens
2995,Karens
2996,Vegetarians
2998,Promo Hunters
3003,High spenders
3005,Karens
3007,Large families
3008,Large families
3009,Karens
3010,Large families
3011,Tech enthusiasts
3012,Large families
